"","main_category","state","backers","country","usd_pledged_real","usd_goal_real","date_diff"
"360882",9,0,21,22,1053,50000,45
"360898",9,3,4,10,181.49,7921.99,30
"360903",14,2,6,17,1331.42,1820543.01,60
"360912",6,1,83,22,10075,10000,45
"360917",12,1,174,22,16615,15555,33
"360924",5,0,1,2,4.64,4642.53,30
"360927",7,1,28,10,7019.73,6775.8,30
"360937",7,1,270,4,30787.18,28694.4,30
"360966",11,3,5,22,550,2700,34
"360985",1,0,6,22,326,2500,60
"360990",9,0,0,22,0,10000,30
"360999",14,0,1,2,0.74,40605.39,30
"361015",13,0,1,22,1,500,45
"361019",13,0,0,22,0,10000,20
"361028",4,1,87,22,4820,4570,47
"361034",14,0,2,22,2,6000,30
"361036",5,0,3,22,205,20000,45
"361050",1,0,25,22,1655,11000,30
"361059",7,0,12,22,2431,7500,30
"361071",1,1,138,22,15352,12000,30
"361114",1,3,3,22,90,35000,30
"361122",9,0,17,22,253,2200,30
"361148",9,3,19,4,532.56,32063.03,30
"361153",2,1,43,22,3007,2800,30
"361162",8,0,1,22,20,12000,30
"361171",1,1,14,22,2059,1500,14
"361177",11,0,7,10,200.19,4692.05,30
"361180",1,0,3,22,111,50000,30
"361185",13,1,16,22,522,300,30
"361189",4,1,29,22,1701,1600,33
"361191",14,1,225,22,7509.19,500,30
"361192",7,3,0,10,0,160341.21,35
"361195",1,0,3,22,150,500,4
"361227",1,0,4,22,103,50000,30
"361233",8,0,9,22,322,7500,60
"361237",13,1,170,4,9104.15,8648.94,30
"361259",6,0,0,22,0,5000,15
"361264",7,1,37,4,4374.9,4001.92,60
"361266",6,0,1,22,25,1000,10
"361270",14,3,1,22,1,1e+05,60
"361290",13,0,27,20,717.05,4729.87,30
"361313",11,0,1,22,10,35000,60
"361317",9,3,3,22,75,1000,60
"361320",11,1,106,22,17935.77,6500,30
"361349",14,0,123,22,1591,10000,45
"361356",1,0,2,22,55,1000,30
"361357",13,3,13,22,567,6700,52
"361366",5,0,5,22,81,55500,30
"361369",5,0,9,22,238,1475,30
"361370",5,0,4,10,96,4285.89,18
"361384",8,1,239,22,36673,32000,30
"361395",7,1,58,22,6872,5000,30
"361404",8,0,1,22,45,1e+05,30
"361423",11,1,26,22,1714,1250,35
"361431",14,0,12,7,851.81,1505.5,30
"361438",12,0,3,22,90,1000,30
"361440",6,0,3,2,119.1,1884.52,25
"361455",9,0,16,22,760,5800,30
"361464",5,0,3,22,132,300,21
"361477",4,0,0,10,0,624.95,16
"361497",11,1,93,22,982,500,14
"361499",13,1,12,22,1002,1000,36
"361503",9,0,0,9,0,2138.19,59
"361508",7,1,46,22,15277,15000,40
"361517",1,1,30,22,770,750,17
"361518",5,0,6,22,78,1000,30
"361519",11,0,34,22,2146,5000,30
"361536",7,1,44,22,8135,8076,30
"361541",5,0,6,22,340,35000,30
"361551",13,2,410,10,28311.86,13639.77,45
"361578",3,0,0,22,0,6500,30
"361585",1,0,136,22,39206.49,77777,50
"361587",9,1,319,22,16082,15000,29
"361598",2,0,3,22,45,2000,30
"361604",10,0,0,22,0,100,30
"361622",11,2,0,22,0,5000,30
"361635",8,3,1,22,100,10000,59
"361638",7,1,268,22,31556,30000,30
"361645",2,1,82,4,7582.66,7497.94,38
"361646",8,0,2,22,6,12,30
"361658",15,1,88,22,13150,11900,30
"361683",14,0,2,22,145.6,700,30
"361686",7,0,0,22,0,10000,30
"361691",7,0,1,22,25,5500,30
"361703",15,1,136,22,5000,2000,60
"361713",6,0,21,22,970,10000,30
"361723",5,0,9,22,3126,2e+05,45
"361724",9,3,9,10,559.34,1611.94,30
"361737",5,0,14,22,1250,10000,30
"361744",10,0,1,22,1,3000,30
"361763",2,1,68,22,4273,4000,30
"361773",7,0,1,22,1,16000,32
"361787",11,1,19,22,1010,800,30
"361794",7,0,5,22,213,5000,35
"361796",8,1,161,22,19520,15000,30
"361805",14,0,15,22,899,16500,28
"361824",3,0,24,22,928,6500,30
"361830",3,0,1,16,76.88,7687.97,42
"361891",9,1,47,4,625.9,280.13,22
"361895",14,0,1,22,50,20000,60
"361910",11,3,34,22,1399,5000,43
"361923",5,1,70,22,8370,8000,32
"361924",2,3,0,22,0,5000,60
"361932",12,0,6,22,245,6000,50
"361941",5,1,307,9,16663.43,11742.05,35
"361946",14,0,2,22,70,40500,60
"361948",14,3,46,13,14043.6,54527.45,60
"361954",13,0,20,22,905,1000,30
"361955",7,0,2,22,52,250,30
"361959",9,1,436,22,87200,20000,29
"361964",7,3,9,22,302,15000,60
"361987",5,0,104,10,15758.73,33380.07,30
"361991",14,3,8,2,184.79,1466.6,30
"361995",8,0,20,22,2235,10000,31
"362017",7,1,45,4,5098.45,4802.31,18
"362019",7,0,3,22,122,500,30
"362037",11,1,129,22,5636.37,800,31
"362039",10,0,1,22,500,75000,30
"362061",7,1,694,22,29525.5,25000,54
"362062",8,1,61,22,3695,3000,30
"362075",7,0,37,22,2422,25000,60
"362076",7,0,3,22,70,6500,60
"362084",6,1,67,22,5555,5000,30
"362086",7,1,35,22,5025,5000,57
"362091",12,0,2,22,11,800,20
"362099",9,1,84,22,22240,20000,30
"362103",3,0,49,22,1332,5000,30
"362120",1,3,0,22,0,5000,45
"362134",5,1,681,22,167018,25000,21
"362146",13,0,2,22,50,10000,9
"362147",7,0,1,22,20,265000,30
"362157",6,0,0,6,0,948.26,60
"362160",8,0,0,10,0,454.41,60
"362167",11,0,0,22,0,30000,60
"362168",7,1,17,22,3104,3000,20
"362175",5,1,243,22,18199,3000,30
"362182",6,0,0,22,0,500,10
"362183",5,2,18,22,1125,45000,50
"362191",6,0,0,22,0,3000,60
"362207",6,0,0,22,0,2300,60
"362218",9,0,12,22,333,800,49
"362231",3,1,45,22,1649,1500,30
"362234",13,1,45,22,4045,3900,45
"362236",14,0,7,22,250,10000,49
"362257",11,0,4,22,100,1500,30
"362267",8,3,0,22,0,4000,30
"362268",6,3,1,10,12.85,1928.02,30
"362273",11,0,2,22,26,5500,30
"362274",11,0,29,22,1500,8400,30
"362277",1,0,1,22,12,5000,45
"362291",9,0,2,17,42.46,3910.57,30
"362293",13,0,3,22,60,25000,60
"362299",7,0,33,22,1335,10000,33
"362304",14,0,8,22,505,4500,30
"362311",9,0,23,22,1063,5500,30
"362312",13,0,3,22,40,500,20
"362320",14,0,0,22,0,1e+05,30
"362361",14,0,29,22,2726,20000,34
"362370",1,1,163,22,10143,10000,46
"362409",11,1,163,22,19055,15000,71
"362421",7,1,67,10,6758.38,6691.47,60
"362434",7,1,15,22,1165,1000,28
"362436",11,1,30,22,2509.22,2500,21
"362444",7,1,8,22,505,500,15
"362448",7,1,163,22,25745,25000,35
"362476",13,0,0,22,0,1500,60
"362480",13,0,4,10,47.53,2970.62,32
"362491",5,3,69,13,8151.18,11090.04,45
"362507",7,1,43,22,1795,1000,45
"362530",12,0,41,22,2650,5000,30
"362532",13,0,3,22,56,100,7
"362538",7,0,359,22,73107,1e+05,23
"362546",1,0,0,22,0,5000,20
"362551",11,0,1,22,100,1000,30
"362555",11,1,124,10,3661.28,3653.64,59
"362562",13,0,1,22,25,2400,30
"362570",1,1,20,10,327.53,323.65,30
"362577",3,1,34,22,1937,1000,30
"362581",11,0,0,22,0,6000,30
"362583",11,0,0,22,0,14000,35
"362595",7,1,26,22,757,500,30
"362597",7,1,124,22,10550,9000,30
"362601",9,0,27,22,366,6000,30
"362605",8,0,0,22,0,200,21
"362619",9,1,5512,22,923680,20000,30
"362639",13,1,27,4,2472.64,2295.86,30
"362662",8,0,0,2,0,22632.63,21
"362671",7,3,12,22,423,10500,31
"362691",5,0,5,22,105,13500,16
"362701",13,0,2,4,93.27,5440.7,30
"362703",12,0,10,22,270,2000,36
"362734",6,0,4,22,21,30000,40
"362737",9,0,10,22,327,5000,30
"362751",14,0,3,22,262.5,20000,30
"362764",5,0,116,22,14500,35000,40
"362783",14,3,21,2,599.11,15662.93,30
"362795",5,1,478,22,10750,4000,33
"362796",5,0,1,22,300,20000,30
"362807",7,1,230,22,25916.11,25000,53
"362817",11,1,115,22,8894,7000,30
"362823",6,1,178,4,8284.11,6341.73,30
"362833",11,0,0,22,0,1000,32
"362843",8,0,28,22,1732,44000,30
"362844",5,3,10,10,596.82,12331.06,30
"362856",13,0,91,4,5335.06,12953.37,60
"362872",11,0,0,8,0,181049.45,30
"362878",12,1,40,22,4000,3900,60
"362879",5,3,66,22,3639,18500,39
"362890",1,0,9,22,213,5000,30
"362891",7,0,11,22,655,50000,14
"362905",13,0,1,22,30,2750,45
"362910",9,3,5,10,233.61,38934.24,32
"362931",14,0,37,10,3073.4,13095,30
"362946",1,1,26,22,4567,1000,26
"362950",9,0,0,10,0,811.64,30
"362956",12,0,1,22,1.5,4500,30
"362966",1,1,8,22,715,700,30
"362967",3,0,1,4,0.8,399.71,30
"362979",1,1,48,10,5321.11,5321.11,25
"362980",9,1,162,22,6641,6000,35
"362981",13,3,0,22,0,2500,18
"362982",15,0,3,22,185,3000,30
"362987",1,0,0,4,0,1071.72,40
"362992",4,1,63,22,4002,4000,30
"362996",9,0,19,22,1025,2000,30
"363002",2,1,962,22,38725,6500,30
"363015",5,1,237,22,11268,10000,32
"363019",11,0,8,22,340,20000,33
"363023",7,1,40,22,10998,8000,33
"363041",15,1,43,22,15000,15000,21
"363060",2,0,64,22,5867,15000,90
"363070",13,1,173,22,16530,15000,45
"363075",2,1,79,22,7666,7500,30
"363079",8,0,8,22,2025,50000,30
"363135",10,0,2,22,90,2000,30
"363145",3,0,1,22,25,3000,21
"363150",7,1,40,22,2125,2000,45
"363152",11,1,93,22,6213,6000,34
"363156",8,0,0,22,0,10000,60
"363160",2,1,218,22,4392,4200,35
"363167",13,0,29,22,1955,10000,30
"363170",7,0,2,22,20,2500,9
"363192",7,1,159,22,36778,35000,30
"363193",3,0,1,22,15,500,20
"363196",11,1,19,22,1950,1500,14
"363216",11,0,0,22,0,2000,30
"363224",13,1,34,10,1846.3,724.61,30
"363226",6,0,7,22,250,5000,30
"363240",6,0,0,10,0,857.18,40
"363245",13,0,6,22,126,2500,30
"363267",5,3,10,10,458.19,28817.2,45
"363271",15,1,40,22,1162,1000,23
"363273",11,0,8,22,355,2000,54
"363304",14,1,557,22,110634,1e+05,37
"363310",12,0,1,10,1.43,7154.82,30
"363343",13,0,3,22,75,350,30
"363354",14,2,1,22,15,35000,60
"363356",9,3,2,22,336,44000,33
"363360",1,0,0,4,0,444.76,21
"363365",13,0,1,22,1,1400,30
"363378",5,0,21,3,565.18,53697.33,30
"363388",5,3,5,22,110,8500,30
"363395",15,1,45,22,5340,5000,35
"363422",8,1,124,22,25353,25000,30
"363430",14,1,178,22,3355,3200,20
"363434",9,1,834,22,61168,10000,31
"363437",7,0,16,22,1140,3500,31
"363446",15,1,43,22,3555,3000,30
"363451",11,0,9,22,345,4000,30
"363464",11,1,34,22,1692,1000,14
"363466",2,3,1,6,2.24,11.2,30
"363485",13,0,1,22,40,2000,30
"363514",9,3,23,22,308,20000,21
"363515",8,0,0,22,0,82000,10
"363521",11,1,73,22,3195,2500,30
"363530",13,0,0,22,0,500,1
"363546",5,1,423,2,24581.65,16433.47,30
"363550",15,0,0,22,0,270,10
"363551",5,0,0,10,0,4215.64,21
"363556",9,0,11,22,315,1600,30
"363558",9,1,326,22,16580,14000,30
"363566",12,3,0,22,0,15000,30
"363567",9,0,79,22,2153,9000,29
"363598",13,1,196,22,6802,5000,31
"363610",7,1,126,22,13065,9999,30
"363638",7,1,24,22,1501,1500,30
"363643",9,3,91,22,2811,10000,30
"363651",6,0,46,6,6778.72,10886.01,29
"363664",7,1,28,22,820,600,30
"363666",14,0,9,4,499.51,45068.73,60
"363712",5,0,14,22,440,50000,30
"363736",13,0,1,22,1,1200,54
"363738",8,0,28,22,1697,22500,42
"363741",15,1,262,22,13220,10000,40
"363742",11,1,124,22,5365,5000,30
"363745",11,1,33,22,1594.99,1500,80
"363766",14,1,318,22,25650.45,25000,60
"363775",11,0,0,2,0,4510.6,35
"363799",5,0,7,22,175,20000,60
"363813",1,1,43,22,2588,2500,31
"363814",11,0,4,22,60,650,13
"363820",1,1,37,22,3395.11,1600,30
"363832",9,1,648,4,19531.38,7497.94,30
"363850",9,1,1076,2,29646.63,25874.18,30
"363854",7,0,1,22,30,15000,32
"363860",14,0,10,9,1149.08,2222.59,60
"363914",13,0,3,22,61,5000,30
"363917",8,0,23,22,911,10000,30
"363993",13,1,116,22,5464,5000,47
"363995",11,0,25,22,3311,20000,40
"363999",14,0,12,22,470,12500,30
"364000",11,1,34,22,1430.55,1000,90
"364007",11,1,26,22,757,500,10
"364025",13,1,66,10,6285.88,3879.22,15
"364087",14,0,3,22,17,40000,29
"364088",13,0,18,22,405,1000,40
"364089",8,0,2,6,118.06,44862.64,32
"364091",4,1,75,22,3305,3000,22
"364115",1,0,50,22,1640,5500,45
"364119",7,1,50,22,2023,1000,31
"364121",12,0,4,22,32,2500,30
"364125",14,0,3,22,126,75000,35
"364146",13,3,0,22,0,25000,50
"364156",13,0,7,22,66,9000,52
"364158",5,3,2,22,26,40000,37
"364160",14,0,0,22,0,69999,30
"364173",6,0,1,22,1,5000,28
"364179",14,1,137,10,1502.66,936.82,14
"364182",13,0,21,22,870,10000,30
"364185",14,0,0,22,0,3e+05,30
"364189",11,1,116,22,5849,5500,30
"364199",7,1,1337,22,162236,50000,31
"364201",3,0,1,22,21,1000,30
"364202",9,3,64,22,1724,25000,30
"364210",7,1,97,22,4930.05,4500,22
"364213",7,1,176,22,10305,10000,29
"364217",11,0,3,22,126,6000,30
"364220",7,0,0,22,0,3000,30
"364222",9,0,1844,22,110666.48,250000,30
"364227",11,0,1,22,15,500,30
"364228",3,0,1,10,1.3,2602.54,4
"364244",11,1,25,22,559,300,34
"364245",11,3,2,12,41.27,16291.42,30
"364253",7,0,5,22,335,1500,21
"364277",13,0,151,22,11028,16435,40
"364303",11,1,65,22,3545,3500,24
"364307",12,1,36,22,1614,300,30
"364316",9,0,0,15,0,148522.39,30
"364352",9,1,401,22,15697,15000,32
"364359",9,0,30,22,1599,4000,60
"364360",8,0,5,22,285,30000,59
"364378",7,3,0,22,0,42000,60
"364404",7,0,4,22,40,10000,30
"364421",13,0,0,22,0,5000,30
"364436",12,1,34,22,3600,3500,20
"364440",13,1,11,22,2126,2100,31
"364447",15,1,60,22,5921,5500,34
"364461",13,0,42,22,1515,9500,45
"364473",6,0,23,8,1235.76,5506.97,30
"364474",8,0,41,22,4955,20000,30
"364487",11,0,10,10,307.44,6117.46,30
"364492",13,0,4,22,210,500,26
"364509",5,0,5,22,225,10000,30
"364514",8,1,23,22,374,300,60
"364522",15,1,73,22,3027,2000,21
"364542",5,0,4,10,257.04,778.91,25
"364550",11,0,1,22,20,55000,30
"364552",11,1,55,22,2152,2000,30
"364576",7,1,77,22,3927,3500,28
"364598",9,0,167,10,7588.78,15984.9,30
"364638",2,0,19,6,645.54,1288.92,30
"364639",7,1,24,22,1325,1200,30
"364643",11,0,1,22,1,900,30
"364646",1,0,6,22,180,3000,45
"364654",6,1,103,22,8080,7000,35
"364655",7,0,0,22,0,20000,30
"364685",9,3,0,22,0,50000,30
"364686",7,0,26,22,3271.77,17788,37
"364702",9,1,80,8,7769.94,436.88,45
"364722",7,1,211,22,12869.69,10000,30
"364723",15,3,3,22,90,600,25
"364758",11,1,52,22,1526.32,1000,30
"364772",6,3,1,9,5.86,11728.97,60
"364777",15,1,31,22,1710,1500,31
"364780",9,0,247,10,7059.58,11322.04,35
"364789",11,0,3,22,50,1100,29
"364815",6,0,1,22,250,4000,35
"364833",11,1,118,22,11080,10000,30
"364839",1,0,0,9,0,112.68,30
"364865",1,0,2,22,20,300,19
"364868",7,0,0,20,0,4983.11,60
"364872",1,1,125,22,10524,5000,30
"364873",8,0,6,22,236,4000,28
"364880",13,0,2,22,95,5000,42
"364901",11,1,59,10,1471.99,1214.64,30
"364912",2,0,8,22,371,6000,30
"364916",11,0,0,22,0,15000,40
"364919",2,1,61,22,5631,5000,30
"364921",11,0,6,22,760,10000,44
"364922",5,1,641,4,62108.71,27652.68,45
"364931",15,1,31,22,1530,1500,40
"364933",6,0,2,22,2,6000,30
"364967",13,0,20,12,490.46,5637.49,60
"364968",11,1,43,10,3716.15,2412.04,25
"364969",7,1,93,22,6559.59,5000,83
"364974",14,1,518,9,200167.52,162120.1,40
"364975",13,0,3,4,16.31,28728.94,30
"364988",3,3,1,22,20,1500,60
"364993",13,0,12,22,518,1500,30
"364994",12,3,0,8,0,1094.1,35
"365005",9,0,4,22,90,60000,60
"365029",11,1,116,22,10150,9999,21
"365037",7,0,0,22,0,12000,30
"365040",13,0,6,22,355,2000,33
"365042",13,0,7,22,67,5500,30
"365044",6,0,0,22,0,3000,30
"365045",14,1,2638,22,366065,50000,30
"365050",5,0,30,10,7707.43,31922.77,21
"365063",5,2,4,22,58,15000,40
"365068",8,3,0,22,0,10631,30
"365074",11,1,9,22,602,600,60
"365078",5,1,10,22,1151,1000,10
"365083",7,0,10,22,570,5000,60
"365084",6,0,0,22,0,18000,30
"365107",13,0,13,22,1020,10000,45
"365115",11,1,43,22,3736.66,3000,14
"365116",7,0,0,22,0,7500,30
"365122",6,0,3,22,181,2000,30
"365138",1,1,21,22,240.05,200,52
"365144",7,1,122,22,15351,15000,30
"365158",5,0,1,22,105,12000,30
"365162",11,0,11,22,371,10000,41
"365169",8,0,0,22,0,20000,28
"365180",9,3,31,22,1680,2500,33
"365184",7,3,9,22,700,53500,60
"365192",9,1,3,22,101,100,30
"365202",1,1,47,10,2251.92,1156.02,34
"365232",7,0,0,22,0,124000,31
"365238",8,0,6,22,51,2700,30
"365249",9,0,16,4,1790.87,3922.18,30
"365251",11,1,162,22,13674,12000,30
"365256",11,0,3,22,70,3500,61
"365258",6,1,55,22,3086,2250,31
"365260",12,0,1,17,1.13,6778.82,30
"365266",12,0,29,22,4041,30000,62
"365267",13,0,3,22,45,1500,44
"365290",7,0,6,22,85,3333.33,22
"365309",14,0,1,17,1.14,24038.74,30
"365333",7,0,0,22,0,12000,50
"365347",12,0,3,22,60,5000,31
"365353",5,0,69,5,27575.63,58158.59,40
"365357",8,0,1,22,10,5000,30
"365358",11,1,59,22,5920,5000,31
"365361",8,0,1,16,10.58,2645.92,40
"365375",7,1,39,22,10538,10000,28
"365379",7,0,1,22,10,9500,89
"365382",14,0,60,22,7008,25000,30
"365384",11,1,108,13,6609.27,5864.48,45
"365397",14,0,2,22,96,7000,15
"365399",6,0,1,2,32.68,3735.18,30
"365402",11,1,105,22,5019,5000,30
"365410",15,0,15,22,645,5000,34
"365413",14,1,35,22,5116,5000,30
"365426",10,0,0,16,0,1024.54,30
"365441",6,1,440,22,36262,7500,30
"365443",14,1,2512,22,285463.9,20000,40
"365448",14,0,0,22,0,20000,27
"365469",7,0,18,22,741,5000,25
"365472",5,1,595,22,148437,20000,35
"365474",7,1,8,10,182.96,166.33,7
"365499",3,1,91,22,1568,75,30
"365503",5,0,15,5,1011.24,4928.05,60
"365509",5,3,37,19,4935.28,43146.84,59
"365514",13,1,53,22,1770,1500,35
"365539",7,1,11,10,2064.14,2002.53,22
"365550",11,1,79,22,11067,10000,46
"365552",1,0,8,22,300,4800,20
"365561",15,1,56,22,2883,2250,27
"365596",13,0,2,22,2,9575,33
"365599",2,1,47,22,4683,4000,30
"365604",5,0,1,22,30,500,8
"365605",9,3,0,22,0,35000,29
"365606",14,0,44,22,14523,50000,30
"365639",3,1,15,22,250,250,30
"365647",10,3,2,22,22,85000,30
"365648",14,0,5,22,19,1e+05,60
"365660",11,0,49,22,3708,10000,54
"365703",13,1,182,22,8458,7500,30
"365728",6,0,34,22,2073,10618,35
"365731",8,0,31,2,1616.42,3867.45,43
"365733",9,1,392,10,33248.1,1982.08,21
"365740",15,1,21,10,836.65,831.66,40
"365760",3,0,1,22,30,3000,30
"365765",7,1,47,22,3700,1500,60
"365781",9,1,334,10,15823.52,9365.59,15
"365787",12,0,2,22,200,5500,28
"365800",3,3,1,22,25,50000,60
"365815",14,3,127,22,9356,1e+05,30
"365816",2,3,0,22,0,5e+05,45
"365835",13,1,188,22,10909,7500,25
"365849",7,0,1,22,10,25000,30
"365894",11,0,0,22,0,58000,30
"365899",14,2,12,22,330,35000,45
"365911",13,0,8,22,421,5000,45
"365921",9,0,34,22,2953,15000,28
"365958",9,1,461,22,21054,15000,30
"365968",6,0,35,22,767,6500,35
"365983",12,1,299,22,32237,30000,40
"365987",8,0,0,22,0,5000,45
"365993",11,0,4,22,53,1000,30
"366000",8,0,2,10,27.69,6593.17,30
"366001",12,0,28,22,2005,5650,30
"366012",11,1,61,10,1271.3,989.08,14
"366026",14,3,35,22,12879,11500,35
"366027",8,0,2,1,30.42,16901.98,40
"366031",7,1,39,22,2559,2500,29
"366035",11,1,83,22,2663,2500,37
"366051",1,0,1,22,1,10000,45
"366054",1,0,0,22,0,50000,29
"366055",2,1,231,10,10927.75,6055.83,30
"366065",11,0,2,22,40,5000,30
"366071",9,1,67,10,11303.65,4324.39,21
"366078",7,1,7,22,121,100,34
"366098",4,1,214,22,46270.09,43000,31
"366109",15,0,39,22,3689,5000,62
"366121",14,1,2,17,26.49,8.43,45
"366134",9,3,18,22,320,5000,30
"366155",13,1,105,22,4760.44,3000,25
"366158",11,0,1,22,1,5000,30
"366161",11,1,72,22,4055,4000,30
"366167",13,1,79,22,16530,15500,60
"366195",9,0,3,2,29.56,6127.89,30
"366207",15,1,36,10,1985.93,1883.21,40
"366218",2,0,17,19,3005.68,31353.28,30
"366226",8,1,479,22,47351,25000,31
"366233",11,0,0,22,0,1e+05,30
"366253",5,3,269,22,34458,70000,60
"366263",10,0,2,22,11,100,28
"366270",5,0,18,22,730,25000,45
"366286",1,0,1,22,10,2000,15
"366323",5,0,24,22,873,1000,60
"366334",7,0,18,10,2621.77,47818.49,28
"366393",15,0,2,22,60,1000,89
"366404",6,3,0,22,0,5000,30
"366408",10,0,2,22,30,2800,25
"366411",10,0,2,22,34,15000,60
"366424",9,3,7,10,58.8,1224.93,21
"366455",15,0,80,22,5734.76,3500000,58
"366469",13,0,2,22,70,10500,30
"366480",7,1,21,22,510.78,500,31
"366481",13,0,2,22,30,30000,30
"366488",6,3,3,22,134,8000,29
"366489",13,3,3,22,120,17500,60
"366492",11,0,5,22,178,6000,56
"366501",6,0,0,4,0,5365.29,30
"366508",7,1,1,22,1,1,45
"366526",7,0,1,22,50,5000,30
"366529",12,0,3,22,751,13000,60
"366531",13,1,511,22,22877.84,13500,33
"366545",2,1,198,10,7530.62,5311.8,30
"366565",14,3,80,22,4868,50000,39
"366567",13,0,3,22,22,20000,60
"366569",15,0,0,4,0,8653.67,60
"366577",6,0,31,22,2230,5000,28
"366579",8,0,48,22,5736,12000,30
"366587",13,0,22,22,1057,5000,32
"366594",5,1,1068,22,370761.5,50000,40
"366598",11,1,52,10,2180.51,1282.31,21
"366618",14,0,1,22,5,5000,30
"366619",7,0,0,22,0,5000,30
"366625",6,0,8,22,202,700,60
"366627",9,0,178,22,11813,16000,32
"366638",3,0,1,22,50,2000,30
"366644",5,1,1107,22,78621,10000,31
"366657",7,1,59,22,22630,20000,32
"366658",13,0,0,22,0,8936,32
"366660",5,0,3,22,55,22000,60
"366663",11,1,37,22,3251,3000,45
"366666",11,0,0,22,0,3000,30
"366674",3,1,8,22,120,100,15
"366683",14,0,0,10,0,39086.93,60
"366702",5,1,167,22,3508,500,36
"366706",6,1,292,22,51652,30000,30
"366708",11,1,65,22,2719,2500,30
"366711",13,1,48,22,3500,3000,30
"366715",15,1,61,22,5840,5000,59
"366733",7,0,2,22,750,1e+05,30
"366735",6,0,10,22,960,6000,61
"366739",5,0,9,22,276,5000,30
"366747",11,1,63,22,4783,4038,58
"366749",7,0,0,22,0,990,30
"366758",9,1,215,6,10363.02,598.05,30
"366761",7,1,718,10,52825.94,42470.06,31
"366781",12,0,0,22,0,1500,45
"366796",8,1,131,22,10525,10000,30
"366805",8,3,2,22,25,50,30
"366847",1,0,1,22,1,50000,30
"366850",5,1,440,22,34095.5,30000,45
"366852",14,0,0,22,0,10000,30
"366858",13,0,27,22,1555,5000,30
"366872",9,1,134,22,4324,1000,32
"366875",6,0,12,22,1785,6000,30
"366876",5,0,28,22,1251,35000,45
"366888",13,0,13,22,710,8000,28
"366889",5,1,3189,10,133731.64,13087.98,44
"366907",6,0,24,22,887,7500,45
"366912",7,0,0,22,0,5000,30
"366915",5,0,0,7,0,4969.33,30
"366916",1,0,2,22,105,20000,30
"366930",3,0,2,10,201.8,384.32,35
"366933",2,1,122,4,4669.26,4317.79,41
"366934",14,0,4,22,22,5000,45
"366959",8,0,11,22,1100,250000,60
"366964",7,0,1,22,1,420,29
"366980",1,0,1,22,10,1000,35
"366982",14,0,5,16,331.96,37138.61,60
"366996",9,1,15,22,374.66,250,10
"367000",7,3,0,4,0,112883.8,30
"367006",11,0,0,22,0,5000,45
"367015",8,0,2,22,10,96050,30
"367024",8,1,108,22,9617,7100,47
"367034",6,0,47,22,6624,15000,32
"367037",14,3,0,10,0,216484.58,43
"367041",4,0,2,22,31,1500,30
"367043",1,0,0,22,0,50000,45
"367047",2,0,28,22,673,3456,37
"367063",11,1,72,22,4701,4000,30
"367085",15,1,70,22,2681.32,1800,15
"367101",11,0,1,22,35,5000,15
"367103",7,0,30,22,2978,16000,45
"367118",11,1,33,17,2512.19,2512.19,40
"367122",13,0,0,22,0,2000,60
"367132",11,1,84,22,4375,4000,32
"367165",12,0,0,22,0,2500,30
"367184",15,1,60,22,3018,3000,24
"367198",13,1,684,10,28488.86,24661.67,60
"367215",9,3,1,19,7.34,36683.79,59
"367223",7,1,45,22,3053,3000,14
"367224",14,0,4,22,28,6500,30
"367226",6,1,1085,22,82732,20000,31
"367232",7,0,0,22,0,40000,30
"367245",11,0,0,22,0,2500,30
"367246",7,3,0,4,0,10497.11,21
"367259",14,0,0,10,0,29561.75,30
"367269",1,1,99,22,4761,3500,30
"367274",13,0,19,4,913.56,30193.24,40
"367275",1,0,3,22,11,5000,30
"367289",7,0,2,22,380,5000,28
"367304",7,1,34,22,2586.69,2500,24
"367325",9,1,170,22,4355,2000,30
"367332",7,0,2,6,2.23,40154.37,30
"367333",7,0,0,22,0,75000,9
"367350",6,0,2,22,2,15000,16
"367360",7,0,5,22,780,20000,60
"367377",13,0,21,22,2505,6500,45
"367392",1,0,1,22,10,5000,49
"367402",14,0,19,22,2836,25000,30
"367421",1,1,98,22,4560,3000,25
"367433",8,0,0,4,0,4595.59,36
"367435",14,1,885,22,90522.49,50000,36
"367448",3,0,4,22,36,20000,30
"367450",3,1,668,22,25150.3,2,23
"367452",1,1,38,22,1735.33,1500,44
"367461",14,0,92,22,17523,96000,29
"367463",12,1,20,22,666,571,30
"367490",1,1,38,22,2596,2000,70
"367505",12,3,7,22,435,10700,25
"367514",7,0,24,22,1530,23000,30
"367518",9,3,26,22,2220,70000,60
"367521",6,0,0,22,0,5000,25
"367527",14,0,65,22,21421,75000,30
"367529",7,0,15,22,415,990,30
"367541",11,0,0,22,0,5e+05,30
"367548",1,0,5,22,355,500,30
"367556",7,1,87,22,6670,6000,36
"367567",7,0,4,22,200,4000,30
"367573",12,0,22,22,1571,5000,30
"367574",8,0,29,10,788.22,2815.06,30
"367577",13,0,1,22,10,11400,42
"367602",14,3,26,22,7636,1e+05,30
"367613",11,1,136,22,10725,10000,34
"367628",7,0,3,22,75,15000,45
"367633",5,3,84,4,2132.38,26875.53,38
"367646",1,1,173,22,7663,3500,30
"367650",7,1,28,10,706.01,678.04,33
"367653",7,1,67,10,11534.64,11322.04,29
"367655",7,3,6,10,131.91,24733.7,45
"367663",14,3,3,8,67.69,69941.9,30
"367665",6,0,24,22,2252.2,5000,30
